BrefID	SortDate	BibLvlCode	StandardTitle	AbstractEnglish	Refstringauthors	WoScode
287644	2014	AS	Gateways to alien invasions in the European seas	"The spatial pattern of initial introductions of marine alien species in the European Seas (including the entire Mediterranean) was investigated. Marked geographic patterns depending on the pathway of introduction were revealed, with specific countries acting as gateways to alien invasions. France and Italy were the countries mostly responsible for introductions by aquaculture, while Lessepsian species were first reported (as anticipated) in the countries of the Levantine Sea, especially Israel. Shipping was the most important pathway of introduction, with a widely dispersed geographic pattern of initial introductions, especially near large ports. Certain taxonomic groups were mostly introduced by specific pathways, and hence the taxonomic identity of the introduced alien species in each region was greatly dependent on the dominant maritime activities/interventions and the related pathways of introduction. Our data can be very useful for informing and supporting national policy and management decisions necessary to prevent future introductions of marine alien species."	"Nunes, A.L.; Katsanevakis, S.; Zenetos, A.; Cardoso, A.C."	WOS:000340945300002
287828	2014	AS	Monophyly and phylogenetic origin of the gall crab family Cryptochiridae (Decapoda: Brachyura)	"The enigmatic gall crab family Cryptochiridae has been proposed to be phylogenetically derived from within the Grapsidae (subsection Thoracotremata), based on the analysis of 16S mtDNA of one cryptochirid, <i>Hapalocarcinus marsupialis</i>, among a wide array of thoracotremes, including 12 species of the family Grapsidae. Here, we test the monophyly and phylogenetic position of Cryptochiridae using the same gene, but with an extended representation of cryptochirids spanning nine species in eight of 21 genera, in addition to further thoracotreme representatives. The results show that gall crabs form a highly supported monophyletic clade within the Thoracotremata, which evolved independently of grapsid crabs. Therefore, the Cryptochiridae should not be considered as highly modified Grapsidae, but as an independent lineage of Thoracotremata, deserving its current family rank. Further molecular and morphological studies are needed to elucidate the precise placement of the cryptochirids within the Eubrachyura."	"van der Meij, S.E.T.; Schubart, C.D."	WOS:000346194000003
287869	2014	AS	Hyper-cryptic marine meiofauna: species complexes in Nemertodermatida	"Nemertodermatida are microscopically small, benthic marine worms. Specimens of two nominal species, <i>Sterreria psammicola</i> and <i>Nemertinoides elongatus</i> from 33 locations worldwide were sequenced for three molecular markers. Species delimitation and validation was done using gene trees, haplotype networks and multilocus Bayesian analysis. We found 20 supported species of which nine: <i>Nemertinoides glandulosum</i> n.sp., <i>N. wolfgangi</i> n.sp., <i>Sterreria boucheti</i> n.sp., <i>S. lundini</i> n.sp., <i>S. martindalei</i> n.sp., <i>S. monolithes</i> n.sp., <i>S. papuensis</i> n.sp., <i>S. variabilis</i> n.sp. and <i>S. ylvae</i> n.sp., are described including nucleotide-based diagnoses. The distribution patterns indicate transoceanic dispersal in some of the species. Sympatric species were found in many cases. The high level of cryptic diversity in this meiofauna group implies that marine diversity may be higher than previously estimated."	"Meyer-Wachsmuth, I.; Curini-Galletti, M.; Jondelius, U."	WOS:000344317700074
287901	2014	AS	New record of the basket star <i>Gorgonocephalus eucnemis</i> (Ophiuroidea: Gorgonocephalidae) at the Pacific coast of Mexico	"The basket star <i>Gorgonocephalus eucnemis</i> is a common ophiuroid resident of rocky bottoms and artificial substrata at depths of 8 to 1,850 m, and in the eastern Pacific is distributed from the Bering Sea to San Diego, USA. This paper presents a new record of this species obtained with a submersible at Guadalupe Island, Mexico (29.10976°N, ?118.25417°W), which extends its distribution range over 400 km, and corresponds to the southernmost site of occurrence of this ophiuroid in the eastern Pacific."	"Herrero-Pérezrul, M.A.D.; Granja-Fernández, R.; Hoyos-Padilla, M.; Reyes-Bonilla, H."	\N
288163	2014	AS	Rediscovery of Brazilian corambids (Gastropoda: Onchidorididae)	"Three specimens of the genus Corambe were found in the intertidal zone of Santos, São Paulo (Brazil); two of them were identified as <i>C. evelinae</i> and one as <i>C. carambola</i>. Both species are reported for the first time since more than about 40 years ago."	"Cunha, C.M.; Saad, L.O.; Lima, P.O.V."	\N
288182	2014	AS	"Morphological expression and histological analysis of imposex in <i>Gemophos viverratus</i> (Kiener, 1834) (Gastropoda: Buccinidae): a new bioindicator of tributyltin pollution on the West African coast"	"We describe the reproductive system and morphological expression of imposex in the marine gastropod <i>Gemophos viverratus</i> (Kiener, 1834) for the first time. This species can be used as a bioindicator of tributyltin (TBT) pollution on the west coast of Africa, a region for which there is a lack of information regarding levels and impacts of TBT pollution. Adult <i>G. viverratus</i> were collected between August 2012 and July 2013 in São Vicente Island (Republic of Cabo Verde), at pristine sites on the northeastern and eastern coasts and at Porto Grande Bay, the major harbour in the country. All the females (n = 81) caught outside the bay were normal, but 99% (n = 108) of those collected inside the bay exhibited degrees of abnormal virilization. Seven levels of imposex intensity, from stage 0 (normal) to stage 6 (sterilized females), are described following at least three different pathways of evolution (a, b and c). Female sterilization was caused mainly by abnormal growth of ‘tumour-like’ tissues in the oviduct. A peculiar characteristic of imposex in this species is the development of a distal prostate by females, resembling the same organ exhibited by males. In the laboratory, imposex could be artificially induced by injecting very small doses of TBT into females, demonstrating that TBT is a causative agent of this syndrome."	"Lopes-dos-Santos, R.M.A.; Almeida, C.; Pereira, M.L.; Barroso, C.M.; Galante-Oliveira, S."	WOS:000344623400007
288424	2014	AS	Checklist of phytoplankton species in the Egyptian waters of the Red Sea and some surrounding habitats (1990-2010)	"This review describes the phytoplankton species in the Egyptian waters of the Red Sea and some surrounding habitats namely; Gulf of Suez, Aqaba Gulf and Suez Canal as well as the species abundance during the period from 1990 to 2010. Although many reviews on the phytoplankton species had been done for some areas of the world, a clear and concise list of the phytoplankton species for Red Sea waters (Egypt) has recently not documented. "	"Nassar, M.Z.A.; Khairy, H.M."	\N
288460	2014	AS	"First record of the Asian diaptomid <i>Neodiaptomus schmackeri</i> (Poppe & Richard, 1892) (Crustacea: Copepoda: Calanoida) in Europe"	"Albania, as well as a great part of the Balkan area in general, still suffers a lack of environmental studies especially in limnological research. The Dumre plateau, in Central Albania, is characterized by an extraordinary high number of karst lakes in a small geographic area. Despite their environmental peculiarity, very few biological data are to date available for these lakes, none on the zooplankton. For this reason, 15 water bodies located in the central area of the plateau were selected for a preliminary limnological survey carried out in the years 2008-2011. <i>Neodiaptomus schmackeri</i> (Poppe & Richard, 1892), a diaptomid calanoid copepod characterized by a South-Eastern Palearctic - Oriental distribution, and the most widely spread <i>Neodiaptomus</i> species in Asia, was found in 8 lakes of the Dumre area. This finding represents the first record of the species, and of the entire genus <i>Neodiaptomus</i>, for Europe. Several environmental variables were measured to characterize the lakes, and the co-occurring planktonic crustaceans were also identified. Taxonomical drawings and descriptions of the main morphological features of both sexes are herein provided in order to compare the Albanian populations of <i>N. schmackeri</i> with those of the native distribution area of the species. The possible causes which determined the occurrence of this non-indigenous species in several Dumre lakes are discussed."	"Alfonso, G.; Russo, R.; Belmonte, G."	WOS:000352402900017
288474	2014	AS	"Occurrences of wedge sea hare, <i>Dolabella auricularia</i> (Lightfoot, 1786) from Kayalpatinam, Gulf of Mannar, Tamil Nadu, India"	"Two specimens of <i>Dolabella auricularia</i> were collected from Kayalpatinam, Gulf of Mannar at a depth range of 20 to 50 m (8° 33’ 02.23” N and 78° 24’ 04.77” E) by using a drift gill net in a traditional fishing crafts. A literature review on the distribution of this species revealed that this is the first report of <i>Dolabella auricularia</i> from the Gulf of Mannar, Tuticorin coast of India. A note on the morphological features of this specimen is detailed in this paper."	"Sethi, S.N.; Ranhith, L.; Kannan, K."	WOS:000209747200015
288475	2014	M	Metode sampling penelitian makrobenthos dan Aplikasinya; Penentuan Tingkat Gangguan Lingkungan Akuakultur	\N	"Putro, S.P."	\N
288610	2014	AS	"Taxonomic composition of zoopsammon in fresh and brackish waters of Estonia, a Baltic province ecoregion of Europe"	"Zoopsammon communities, i.e. fauna dwelling in the interstitial sandy habitat at the waterís edge, are largely understudied. The aim of the present study was to provide an overview of the taxonomic structure of zoopsammon in Estonian waters. The study is based on samples collected from four lakes across Estonia and from three sandy beaches on the Estonian coast of the Gulf of Finland, Baltic Sea, in 2008-2014. Animals from 12 phyla were found, of which the majority of rotifers and testate amoebae were identified to species level. A total of 156 taxa were determined, including 84 rotifer species and 39 testate amoebae species. In addition to the 46 new taxa for the Estonian fauna already registered in our previous works, the present study reports further 11 new rotifer, 19 testate amoebae, and 6 nematode taxa. The psammic communities in lake beaches had higher species richness than in coastal beaches, and the communities were more similar in coastal beaches than in lake beaches. The mesotrophic Lake Saadjärv had the highest taxon richness with 80 taxa from 10 phyla. Similarly, the number of testate amoebae species was higher in lake beaches than in coastal beaches. The number of taxa, especially the number of rotifer species, was lower in sampling sites with an elevated trophic state and/or human population density. The number of testate amoebae species was the highest in the hypertrophic Lake Verevi. As compared to testate amoebae, rotifer communities had a higher taxonomic richness at landscape scale characterized by variable communities both in time and space."	"Lokko, K.; Virro, T.; Kotta, J."	\N
288624	2014	AM	Six new species of <i>Philine</i> (Opisthobranchia: Philinidae) from the Tropical Indo-Pacific	\N	"Gonzales, C.; Gosliner, T."	\N
287710	2014	AS	Food web structures of subtidal benthic muddy habitats: evidence of microphytobenthos contribution supported by an engineer species	"Stable carbon and nitrogen isotopic composition (?<sup>13</sup>C and ?<sup>15</sup>N) of benthic organisms was investigated to understand the effects of a gregarious tubicolous amphipod species (<i>Haploops nirae</i>) on benthic food web structures and test whether drastic changes in species composition cause changes in food web structure. The habitat engineered by this species was sampled and compared with the adjacent uncolonized <i>Amphiura filiformis</i> muddy habitat in winter and summer. The isotopic signatures of macrofaunal and megafaunal species associated with both habitats were analysed along with potential food sources at each sampling period. Similar food web structures for each habitat (and each season), with high ?<sup>15</sup>N ranges spanning over 3 trophic levels, were reported although omnivory was less frequent in the <i>H. nirae</i> habitat. The amphipod <i>H. nirae</i> appears to play a baseline role, with the lowest ?<sup>15</sup>N values and ?<sup>13</sup>C values indicating that it primarily feeds on phytoplankton. Bayesian mixing models were used to estimate the contributions of potential food sources to the diet of the species accounting for most of the biomass in each habitat and showed that the epibionts covering tube mats are a key contribution to the food webs of both habitats. Identified as benthic diatoms, they may minimize interspecific food competition between dominant suspension feeders such as <i>Polititapes virgineus</i> or <i>H. nirae</i> within a habitat. This finding highlights the contribution of microphytobenthic producers to subtidal (~30 m deep) muddy habitat food webs, suggesting that the mucopolysaccharides composing the <i>H. nirae</i> tubes support the growth of a heterotrophic diatom population. As an engineer species, <i>H. nirae</i> acts as a facilitator for diatoms which ultimately sustain the secondary production of the <i>H. nirae</i> habitat as well as the immediate surrounding habitats."	"Rigolet, C.; Thiebaut, E.; Dubois, S.F."	WOS:000332900300003
287717	2014	AS	Molecular and morphological evidence for conspecificity of two common Indo-Pacific species of <i>Palythoa</i> (Cnidaria: Anthozoa)	"Zoanthids of the genus <i>Palythoa</i> are common in coral reef environments worldwide, particularly in the intertidal zone. However, their taxonomy remains problematic, resulting in an incomplete understanding of their diversity. <i>Palythoa caesia </i>Dana, 1846 is found in Fiji, Australia, and the Indian Ocean, while <i>P. tuberculosa </i>(Esper, 1805) has been reported from India, the Red Sea, Singapore, Madagascar, and Japan. The lack of obvious characters differentiating the two species, their wide distributions and high levels of intraspecific variation raise the possibility that these species are in fact one. Based on specimens from Australia, the Red Sea, and Japan, we used three DNA markers (mitochondrial cytochrome oxidase I, 16S ribosomal DNA, and the nuclear internal transcribed spacer region of ribosomal DNA) combined with morphological analyses of tentacle numbers, and cnidae to re-examine the identity of these two taxa. Phylogenetic results showed sequences from all specimens for all markers formed one monophyly, and morphological results showed little differentiation between the two putative taxa. Overall, it is apparent these two taxa are the same species, and the senior synonym<i> P. tuberculosa</i> should be used for specimens for the entire Indo-Pacific region."	"Hibino, Y.; Todd, P.A.; Yang, S.-Y.; Benayahu, Y.; Reimer, J.D."	WOS:000335733400004
287742	2014	AS	"A phylogeny of the family Poritidae (Cnidaria, Scleractinia) based on molecular and morphological analyses"	"The family Poritidae formerly included 6 genera: <i>Alveopora, Goniopora, Machadoporites, Porites, Poritipora,</i> and <i>Stylaraea</i>. Morphologically, the genera can be differentiated based on the number of tentacles, the number of septa and their arrangement, the length of the polyp column, and the diameter of the corallites. However, the phylogenetic relationships within and between the genera are unknown or contentious. On the one hand, <i>Alveopora</i>  has been transferred to the Acroporidae recently because it was shown to be more closely related to this family than to the Poritidae by previous molecular studies. On the other hand, <i>Goniopora</i> is morphologically similar to 2 recently described genera, <i>Machadoporites</i> and <i>Poritipora</i>, particularly with regard to the number of septa (approximately 24), but they have not yet been investigated at the molecular level. In this study, we analyzed 93 samples from all 5 poritid genera and <i>Alveopora</i> using 2 genetic markers (the barcoding region of the mitochondrial COI and the ITS region of the nuclear rDNA) to investigate their phylogenetic relationships and to revise their taxonomy. The reconstructed molecular trees confirmed that <i>Alveopora</i> is genetically distant from all poritid genera but closely related to the family Acroporidae, whereas the other genera are genetically closely related. The molecular trees also revealed that <i>Machadoporites</i> and <i>Poritipora</i> were indistinguishable from <i>Goniopora</i>. However, <i>Goniopora stutchburyi</i> was genetically isolated from the other congeneric species and formed a sister group to <i>Goniopora</i> together with Porites and <i>Stylaraea</i>, thus suggesting that 24 septa could be an ancestral feature in the Poritidae. Based on these data, we move <i>G. stutchburyi</i> into a new genus, <i>Bernardpora</i> gen. nov., whereas <i>Machadoporites</i> and <i>Poritipora</i> are merged with <i>Goniopora</i>."	"Kitano, Y.F.; Benzoni, F.; Arrigoni, R.; Shirayama, Y.; Wallace, C.C.; Fukami, H."	WOS:000336858300041
287876	2014	AS	More than 35 years of studies on marine nematodes from Tunisia: a checklist of species and their distribution	"This work provides an inventory of species of free-living nematodes from Tunisian waters, based on samples collected from September 1977 until March 2013. Sediment samples were taken from 8 ecosystems: the Lagoons of Bizerte, Ghar El Melh and Bou Ghrara, Northern and Southern Lakes of Tunis, Old Harbor of Bizerte, Bizerte Bay and Ichkeul Lake. A total of 31 families, 133 genera, and 249 species of marine nematodes are currently known from Tunisia. The Xyalidae (with 30 species), Cyatholaimidae (25), Chromadoridae and Linhomoeidae (each 21) and Comesomatidae (20) are the richest families. Among them, <i>Daptonema</i> (with 9 species), <i>Pomponema</i> and <i>Sabatieria</i> (with 7 each) are the most species-rich genera. Some species were recovered only from a specific type of ecosystem. In detail, 109 species were recovered from lagoons, 56 species from sandy beaches and 6 species from mudflats. The 78 remaining species were widely distributed in Tunisian waters and four of these (<i>Terschellingia longicaudata, Oncholaimus campylocercoides, Sabatieria pulchra</i> and <i>Theristus flevensis</i>) were present in most of the 8 ecosystems studied."	"Boufahja, F.; Vitiello, P.; Aïssa, P."	WOS:000334356500003
287921	2014	AS	"Identification of five species of <i>Dendrodoris</i> (Mollusca: Nudibranchia) from Japan, using DNA barcode and larval characters"	"Species of the genus <i>Dendrodoris</i> are defined as “radula-less” dorids (Nudibranchia: Doridina: Porostomata: Dendrodorididae). These sea slugs are colorful nudibranchs distributed across the world’s oceans. Because of color variations and anatomical similarities, species discrimination has been disputed in several <i>Dendrodoris</i> species. We determined the partial mitochondrial COI gene sequences and 18S rRNA gene sequences of five <i>Dendrodoris</i> species (<i>D. arborescens, D. denisoni, D. guttata, D. nigra</i>, and <i>D. rubra</i>) and <i>Doriopsilla miniata</i> in Japan to clarify the species identity of each dendrodorid species. We examined a total of 50 specimens from the intertidal zone at 10 sites in four regions along the Pacific coast of Japan. Partial COI gene sequences significantly differed among the six species. Although six partial 18S rRNA gene sequences were obtained for the six species, sequences differed little among species and did not clarify details of the <i>Dendrodoris</i> phylogeny. We also described the morphological features of veliger larvae of three <i>Dendrodoris</i> species. (<i>D. arborescens, D. guttata</i>, and <i>D. rubra</i>) The veligers of <i>D. arborescens</i> had a brown-pigmented, cup-shaped shell, and its foot was not retracted into the shell. In contrast, the veligers of <i>D. guttata</i> and <i>D. rubra</i> had a transparent, coiled shell with an operculum. Mean shell lengths of </i>D. arborescens, D. rubra</i>, and <i>D. guttata</i> were 171.5?±?8.0, 172.8?±?4.9, and 222.3?±?15.2 ?m, respectively. The present molecular analysis and larval characteristics indicated that each of the six species is a distinct species."	"Hirose, M.; Hirose, E.; Kiyomoto, M."	WOS:000365873600031
287946	2014	AS	Clinical manifestations and experimental studies on the spine extract of the toadfish <i>Porichthys porosissimus</i>	"Toadfish are fish from the family Batrachoididae that are found in marine and brackish environment around the world. Among the toadfish, <i>Porichthys</i> genus is very common, where <i>Porichthys porosissimus</i>, also called Atlantic Midshipman is found in Southwest Atlantic, from Rio de Janeiro, Brazil to eastern Argentina. There was no consensus about the classification of the genus <i>Porichthys</i> as venomous fish because so far there are no published studies regarding human envenomations and/or toxic activities induced in animal models. Herein, we report two conclusive envenoming in human beings caused by <i>P. porosissimus</i> spines, with clear signs and symptoms that were very important for the development of our experimental studies. We demonstrated that the <i>P. porosissimus</i> spine extract, now venom, can induce nociceptive and edematogenic responses in mice as well an induction of an inflammatory response elicited by intravital microscopy and leukocyte migration. Finally, we identified in the <i>P. porosissimus</i> spine extract, through analysis by mass spectrometry, the presence of proteins previously detected in the venoms of other fish species and other venomous animals. We believe that based on our studies we will dismiss the non-venomous nature of this fish and clarify this issue."	"Lopes-Ferreira, M.; Ramos, A.D.; Martins, I.A.; Lima, C.; Conceição, K.; Haddad, V."	WOS:000339035500004
288012	2014	AS	"Gastrotricha Me?nikow, 1865 from Copenhagen Palm House — contribution to the knowledge of <i>Lepidodermella intermedia</i> Kånneby, Todaro & Jondelius, 2012 (Chaetonotida, Gastrotricha)"	"Gastrotricha Me?nikow, 1865 compose a cosmopolitan phylum of aquatic and semi-aquatic invertebrates comprising over 850 described species, that are known to inhabit various aquatic ecosystems from all over the world where they often show high density and diversity. Up to now Gastrotricha have been studied in artificial habitats, such as greenhouses only in the Pozna? Palm House (Poland). In May 2013 a preliminary study was conducted in the Copenhagen Palm House (Denmark) to provide additional evidence of the presence of gastrotrichs in anthropogenic water bodies in greenhouses. Five species were found: <i>Ichthydium podura</i> Müller, 1773, <i>Lepidodermella intermedia</i> Kånneby, Todaro & Jondelius, 2012, <i>Chaetonotus (Hystricochaetonotus) macrochaetus</i> Zelinka, 1889, <i>Chaetonotus (Hystricochaetonotus</i>) sp., and <i>Chaetonotus (Chaetonotus</i>) sp. <i>Lepidodermella intermedia</i> is new to Danish fauna and constitutes the second record of this species. Detailed taxonomic and morphological remarks are provided for this newly recorded species."	"Kolicka, M."	WOS:000346966400001
288080	2014	AS	Kimberley marine biota. Historical data: soft corals and sea fans (Octocorallia)	"The Kimberley region is a vast resource-rich area with huge conservation values. In terms of its marine resources, knowledge of soft coral biodiversity is rudimentary. An extensive data compilation of Kimberley octocoral species housed in three Australian natural science collections was undertaken by the Western Australian Museum. This historic species diversity dataset provides baseline knowledge for ongoing and future soft coral investigations in the region. Nearly 80% of the data was excluded from the present study due to insufficient identification of the collections, with a total of only 63 species being recognised. Based on this limited dataset the overall fauna composition was found to be typical of coral reefs throughout the tropical Indo-Pacific region at shallow depths. More comprehensive taxonomic resolution of existing collections and more extensive surveys of marine habitats in the Kimberley region are necessary to gain a clearer understanding of soft coral biodiversity and abundance, and the uniqueness or commonality of these marine genetic resources within the context of the Indo-Pacific marine fauna."	"Bryce, M.; Sampey, A."	\N
288085	2014	AS	"Diversity of Copepoda in a stressed eutrophic bay (El-Mex Bay), Alexandria, Egypt"	"Seasonal abundance, biomass, and taxonomic composition of copepods in El-Mex Bay (Southeastern Mediterranean region) were studied from autumn 2011 to 2012. Most species within the copepod communities displayed a clear pattern of succession throughout the investigation period. Generally copepods were the predominant group. They contributed numerically 57% of the total zooplankton counts with an average of 5083 organisms/m<sup>3</sup> and a total number of 203,333 individuals. The bay harbored 50 species belonging to 28 genera within 19 families and 4 orders under one class. Calanoids were represented by 24 species which formed 31.6% of total copepods predominantly <i>Acartia clausi, Calocalanus pavo, Clausocalanus furcatus, Eucalanus crassus, Nannocalanus minor, Paracalanus parvus, Eucalanus subcrassus</i>, and <i>Temora longicornis</i>. Cyclopoids comprised 13 species of which <i>Acanthocyclops americanus, Halicyclops magniceps, Oithona attenuate</i>, and <i>Oithona nana</i> were the most abundant adult copepods. Eleven Harpacticoid species were also recorded with <i>Euterpina acutifrons, Microsetella norvegica, Onychocamptus mohammed</i> being the most prevalent. It was found however, that two Poecilostomatoida species were rarely encountered in the plankton <i>Oncaea minuta</i> and <i>Corycaeus typicus</i>. Copepod larvae and copepodite stages formed the main bulk of copepod Fauna as noticed in the El-Mex Bay during the investigation period. Their percentage was 36.7% of the total count and their total numbers were 74,629 individuals with an average of 1866 organisms/m<sup>3</sup>. The persistent relationships between total copepod counts, copepod orders, and physico-chemical variables suggested that physical factors operate on the copepod communities, either directly to limit maximum distribution along the bay, or indirectly on abundance."	"Abou Zaid, M.M.; El Raey, M.; Aboul Ezz, S.M.; Abdel Aziz, N.E.; Abo-Taleb, H.A."	\N
288436	2014	AM	The making of the Mediterranean molluscan biodiversity	"The present Mediterranean molluscan biodiversity, comprising more than 2,000 species, was shaped by the multiple events connected with the geodynamic and climatic evolution of this basin in the last million years coupled with the process of biological evolutionary processes on the global scale. Climate, hydrology, basin physiography, and connections via seaways were and are the main forcing factors tuning the type of molluscs making the Mediterranean diversity at any geological instant, resulting in (often cyclical) taxonomic additions and subtractions. However, this basic motif operating in the Mediterranean since its formation as an independent basin over millions of years, has been seriously perturbed by the deliberate or accidental introduction of non-indigenous (alien or non native) species in the last decades. The taxonomic addition of mostly warm-water species is taking place at an unprecedented pace with respect to even the dramatic changes that have marked glacial-interglacial transitions, thus making the present day Mediterranean Sea a planetary biogeographic <i>unicum</i>."	"Sabelli, B.; Taviani, M."	\N
288445	2014	AS	First record of genus <i>Gallardoneris</i> (Polychaeta: Lumbrineridae) in Mediterranean marine waters	"The occurrence of the lumbrinerid polychaete <i>Gallardoneris iberica</i> along the North Adriatic coast is here reported for the first time. The specimens of <i>G. iberica</i> have been recently discovered and described from the Portuguese continental shelf. Specimens of <i>G. iberica</i> collected in the Adriatic Sea were compared with paratypes and some relevant morphological characters were revised, illustrated and discussed. The record of <i>G. iberica</i> here reported represents a new addition to the fauna of Italian marine waters extending hence the geographical distribution of the genus <i>Gallardoneris</i> to the Mediterranean Sea."	"Bertasi, F.; Lomiri, S.; Vani, D.; Trabucco, B.; Lamberti, C.V."	\N
288470	2014	M	"Evidence of the enemy release hypothesis: parasites of the lionfish complex (<i>Pterios volitans</i> and <i>P. miles</i>) in the Western North Atlantic, Gulf of Mexico, and Caribbean Sea"	\N	"Simmons, K.R."	\N
288472	2014	AS	"Checklists of Acanthocephalans of freshwater and marine fishes of Basrah Province, Iraq"	"Reviewing the literature on all the acanthocephalans parasitizing freshwater and marine fishes of Basrah province, Iraq indicated the presence of 14 acanthocephalan taxa. Seven taxa belong to the class Eoacanthocephala and seven to the class Palaeacanthocephala. All these acanthocephalans, except <i>Serrasentis</i> spp. are adults living in the intestine of their fish hosts. Five species of such acanthocephalans were recorded from freshwater localities, seven from marine localities and two taxa from both freshwater and marine localities. The total number of acanthocephalan species recorded for each fish host species fluctuated from a minimum of one acanthocephalan species in 18 fish hosts to a maximum of six acanthocephalan species in <i>Liza abu</i> only. Number of fish hosts reported for these acanthocephalans fluctuated from one host in case of seven species to a maximum of 21 hosts in case of <i>Neoechinorhynchus iraqensis.</i>"	"Mhaisen, F.T.; Khamees, N.R.; Ali, A.H."	\N
295014	2014	M	"Relationships among habitat use, diet and breeding stages in the lesser black-backed gulls (<i>Larus fuscus</i>): a study with GPS-loggers"	\N	"Diericx, J."	\N
288231	2014	AS	"The family Diaphanidae (Gastropoda: Heterobranchia: Cephalaspidea) in Europe, with a redescription of the enigmatic species <i>Colobocephalus costellatus</i> M. Sars, 1870"	"Diaphanidae has traditionally been considered the basal family of the heterobranch gastropod clade Cephalaspidea with 14 species present in Europe ascribed to five genera. The monophyletic status of the family is controversial because of lack of sound synapomorphies. In this paper we present a review of the diversity of Diaphanidae in Europe and give new data on the morphology and anatomy of 50% of the species together with a synopsis of the relevant systematic characters to distinguish between all European species and genera. The rare species <i>Colobocephalus costellatus</i> is redescribed and shown alive for the first time. Further evidence supporting the non-monophyly of Diaphanidae is given; no synapomorphies were found to unite traditional Diaphanidae taxa, but three groups can be recognized: (1) Diaphaninae with genus <i>Diaphana</i> is united by a globose external, thin, and umbilicate shell and radulae with a bilobed rachidian tooth; (2) Toledoniinae, with genera <i>Toledonia</i> and <i>Bogasonia</i> share the presence of a shell with elevated spire and radulae with a unicuspid rachidian tooth; and (3) an unnamed group, with <i>Colobocephalus</i> and <i>Colpodaspis</i> which are the only genera with internal shells, sculptured and globose with short but protruding spires, and radulae lacking rachidian tooth and with smooth hook-shaped lateral teeth."	"Ohnheiser, L.T.; Malaquias, M.A.E."	WOS:000332450400001
288246	2014	AS	The IUCN red list assessment of aspidochirotid sea cucumbers and its implications	"This article presents the results from the assessment of sea cucumbers in the order Aspidochirotida for the International Union for Conservation of Nature (IUCN) Red List of threatened species. The results were published by IUCN in June 2013. Of 377 species examined, 16 were classified as threatened with extinction (7 as endangered, 9 as vulnerable) based on standard IUCN methodology. We also summarise findings from a recent publication about the drivers of extinction risk in these sea cucumbers. The IUCN listing sends a stern message to resource managers for the conservation of threatened species. The IUCN Red List may also serve to guide future evaluation by CITES (the Convention on International Trade in Endangered Species of Wild Fauna and Flora) for listing some of the species on Appendix II or III in order to set conditions on the trade of those species. We discuss some issues of CITES listing for the Philippines, as a “hotspot” country, and recommend that sea cucumbers should be re-evaluated for listing on CITES Appendix II and III."	"Conand, C.; Polidoro, B.; Mercier, A.; Gamboa, R.; Hamel, J.-F.; Purcell, S.W."	\N
288441	2014	AS	Marine biodiversity and ecosystem functioning: what's known and what's next?	"Marine ecosystems are experiencing rapid and pervasive changes in biodiversity and species composition. Understanding the ecosystem consequences of these changes is critical to effectively managing these systems. Over the last several years, numerous experimental manipulations of species richness have been performed, yet existing quantitative syntheses have focused on a just a subset of processes measured in experiments and, as such, have not summarized the full data available from marine systems. Here, we present the results of a meta-analysis of 110 marine experiments from 42 studies that manipulated the species richness of organisms across a range of taxa and trophic levels and analysed the consequences for various ecosystem processes (categorised as production, consumption or biogeochemical fluxes).

Our results show that, generally, mixtures of species tend to enhance levels of ecosystem function relative to the average component species in monoculture, but have no effect or a negative effect on functioning relative to the ‘highest- performing’ species. These results are largely consistent with those from other syntheses, and extend conclusions to ecological functions that are commonly measured in the marine realm (e.g. nutrient release from sediment bioturbation). For experiments that manipulated three or more levels of richness, we attempted to discern the functional form of the biodiversity–ecosystem functioning relationship. We found that, for response variables related to consumption, a power-function best described the relationship, which is also consistent with previous findings. However, we identified a linear relationship between richness and production. Combined, our results suggest that changes in the number of species will, on average, tend to alter the functioning of marine ecosystems. We outline several research frontiers that will allow us to more fully understand how, why, and when diversity may drive the functioning of marine ecosystems."	"Gamfeldt, L.; Lefcheck, J.S.; Byrnes, J.E.K.; Cardinale, B.J.; Duffy, J.E.; Griffin, J.N."	WOS:000350462700002
288459	2014	AS	Helping protists to find their place in a big data world	"The ‘big new biology’ is a vision of a discipline transformed by a commitment to sharing data and with investigative practices that call on very large open pools of freely accessible data. As this datacentric world matures, biologists will be better able to manage the deluge of data arising from digitization programs, governmental mandates for data sharing, and increasing instrumentation of science. The big new biology will create new opportunities for research and will enable scientists to answer questions that require access to data on a scale not previously possible. Informatics will become the new genomics, and those not participating will become marginalized. If a traditional discipline like protistology is to benefit from this big data world, it must define, build, and populate an appropriate infrastructure. The infrastructure is likely to be modular, with modules focusing on needs within defined subject and makes it available in standard formats by an array of pathways. It is the responsibility of protistologists to build such nodes for their own discipline."	"Patterson, D.J."	WOS:000332608800011
288476	2014	AS	"Anelídeos poliquetas do estado do Maranhão, Brasil: síntese do conhecimento"	\N	"Ribeiro, R.P.; de Almeida, Z.S."	\N
